id_pk,id_wniosku_fk,id_pracownika_fk,id_stanowiska_fk
55427,55427,23,9
55428,55428,13,4
55429,55429,19,10
55430,55430,24,3
55431,55431,33,7
55432,55432,50,2
55433,55433,36,1
55434,55434,28,2
55435,55435,28,1
55436,55436,6,6
55437,55437,32,7
55438,55438,16,5
55439,55439,47,9
55440,55440,34,6
55441,55441,20,3
55442,55442,27,10
55443,55443,4,9
55444,55444,1,1
55445,55445,7,4
55446,55446,23,7
55447,55447,3,6
55448,55448,18,4
55449,55449,40,7
55450,55450,45,8
55451,55451,40,5
55452,55452,9,10
55453,55453,26,2
55454,55454,31,5
55455,55455,38,9
55456,55456,37,9
55457,55457,24,8
55458,55458,40,5
55459,55459,27,7
55460,55460,26,3
55461,55461,7,3
55462,55462,27,5
55463,55463,21,2
55464,55464,30,4
55465,55465,34,7
55466,55466,26,10
55467,55467,36,5
55468,55468,27,7
55469,55469,36,10
55470,55470,26,8
55471,55471,9,3
55472,55472,25,9
55473,55473,8,6
55474,55474,43,10
55475,55475,28,9
55476,55476,34,2
55477,55477,43,1
55478,55478,33,1
55479,55479,7,3
55480,55480,17,2
55481,55481,23,9
55482,55482,37,10
55483,55483,43,8
55484,55484,15,4
55485,55485,7,10
55486,55486,38,9
55487,55487,45,6
55488,55488,6,2
55489,55489,16,2
55490,55490,22,10
55491,55491,15,5
55492,55492,21,2
55493,55493,30,4
55494,55494,14,8
55495,55495,8,9
55496,55496,48,5
55497,55497,6,7
55498,55498,31,7
55499,55499,33,2
55500,55500,10,4
55501,55501,26,8
55502,55502,10,4
55503,55503,35,2
55504,55504,14,1
55505,55505,27,1
55506,55506,6,6
55507,55507,3,3
55508,55508,40,5
55509,55509,7,2
55510,55510,24,10
55511,55511,21,1
55512,55512,6,7
55513,55513,48,5
55514,55514,7,4
55515,55515,35,9
55516,55516,33,1
55517,55517,36,1
55518,55518,19,9
55519,55519,11,10
55520,55520,34,7
55521,55521,6,6
55522,55522,12,7
55523,55523,46,7
55524,55524,3,1
55525,55525,31,6
55526,55526,34,8
55527,55527,23,2
55528,55528,7,5
55529,55529,49,6
55530,55530,23,3
55531,55531,48,8
55532,55532,13,9
55533,55533,9,4
55534,55534,45,2
55535,55535,24,6
55536,55536,50,10
55537,55537,36,9
55538,55538,8,8
55539,55539,12,5
55540,55540,45,4
55541,55541,48,6
55542,55542,41,2
55543,55543,4,6
55544,55544,4,9
55545,55545,3,9
55546,55546,34,10
55547,55547,42,1
55548,55548,29,8
55549,55549,3,6
55550,55550,35,4
55551,55551,22,8
55552,55552,36,2
55553,55553,6,10
55554,55554,21,10
55555,55555,20,9
55556,55556,45,1
55557,55557,7,7
55558,55558,45,7
55559,55559,1,4
55560,55560,18,9
55561,55561,44,1
55562,55562,49,4
55563,55563,47,5
55564,55564,46,8
55565,55565,25,4
55566,55566,24,8
55567,55567,9,4
55568,55568,48,4
55569,55569,31,7
55570,55570,33,4
55571,55571,21,2
55572,55572,5,8
55573,55573,24,5
55574,55574,26,10
55575,55575,46,5
55576,55576,45,5
55577,55577,33,5
55578,55578,15,2
55579,55579,23,5
55580,55580,39,4
55581,55581,38,3
55582,55582,37,6
55583,55583,8,7
55584,55584,14,2
55585,55585,40,1
55586,55586,48,6
55587,55587,13,5
55588,55588,24,1
55589,55589,30,2
55590,55590,31,2
55591,55591,11,10
55592,55592,39,2
55593,55593,4,4
55594,55594,35,6
55595,55595,6,7
55596,55596,7,2
55597,55597,15,5
55598,55598,32,7
55599,55599,32,3
55600,55600,4,6
55601,55601,5,7
55602,55602,30,3
55603,55603,50,3
55604,55604,30,2
55605,55605,26,10
55606,55606,19,5
55607,55607,41,6
55608,55608,46,4
55609,55609,40,3
55610,55610,18,6
55611,55611,14,8
55612,55612,4,5
55613,55613,6,3
55614,55614,43,5
55615,55615,14,7
55616,55616,9,6
55617,55617,3,1
55618,55618,44,4
55619,55619,42,5
55620,55620,11,9
55621,55621,50,1
55622,55622,31,8
55623,55623,43,3
55624,55624,11,7
55625,55625,5,4
55626,55626,27,2
55627,55627,41,5
55628,55628,5,9
55629,55629,41,7
55630,55630,18,7
55631,55631,11,2
55632,55632,28,1
55633,55633,38,9
55634,55634,46,7
55635,55635,14,1
55636,55636,4,1
55637,55637,24,2
55638,55638,44,10
55639,55639,15,10
55640,55640,48,3
55641,55641,16,8
55642,55642,33,3
55643,55643,33,5
55644,55644,15,9
55645,55645,3,8
55646,55646,19,7
55647,55647,3,3
55648,55648,29,7
55649,55649,26,8
55650,55650,26,5
55651,55651,41,2
55652,55652,3,8
55653,55653,39,5
55654,55654,29,1
55655,55655,13,7
55656,55656,5,5
55657,55657,45,4
55658,55658,1,3
55659,55659,15,7
55660,55660,13,9
55661,55661,49,7
55662,55662,38,7
55663,55663,8,5
55664,55664,38,4
55665,55665,22,7
55666,55666,44,1
55667,55667,36,5
55668,55668,43,9
55669,55669,37,1
55670,55670,15,7
55671,55671,18,1
55672,55672,31,3
55673,55673,50,8
55674,55674,4,1
55675,55675,27,5
55676,55676,15,3
55677,55677,8,2
55678,55678,31,3
55679,55679,48,9
55680,55680,7,3
55681,55681,2,9
55682,55682,17,9
55683,55683,34,10
55684,55684,40,4
55685,55685,27,8
55686,55686,22,8
55687,55687,36,5
55688,55688,14,5
55689,55689,24,6
55690,55690,12,5
55691,55691,27,2
55692,55692,46,8
55693,55693,31,6
55694,55694,40,4
55695,55695,49,7
55696,55696,45,7
55697,55697,16,2
55698,55698,2,7
55699,55699,7,5
55700,55700,14,2
55701,55701,30,6
55702,55702,33,6
55703,55703,1,8
55704,55704,41,8
55705,55705,28,2
55706,55706,31,3
55707,55707,18,7
55708,55708,43,10
55709,55709,10,4
55710,55710,22,1
55711,55711,40,2
55712,55712,33,5
55713,55713,34,5
55714,55714,14,2
55715,55715,7,2
55716,55716,9,4
55717,55717,44,1
55718,55718,41,1
55719,55719,6,3
55720,55720,27,4
55721,55721,39,6
55722,55722,41,10
55723,55723,37,4
55724,55724,39,6
55725,55725,27,2
55726,55726,25,8
55727,55727,16,1
55728,55728,25,9
55729,55729,18,3
55730,55730,2,3
55731,55731,6,3
55732,55732,15,6
55733,55733,30,7
55734,55734,23,8
55735,55735,27,6
55736,55736,27,4
55737,55737,1,10
55738,55738,33,2
55739,55739,44,2
55740,55740,29,9
55741,55741,39,2
55742,55742,20,10
55743,55743,44,1
55744,55744,17,6
55745,55745,25,7
55746,55746,20,4
55747,55747,44,9
55748,55748,38,8
55749,55749,18,4
55750,55750,7,9
55751,55751,23,2
55752,55752,29,3
55753,55753,5,1
55754,55754,7,2
55755,55755,11,6
55756,55756,42,7
55757,55757,43,2
55758,55758,11,10
55759,55759,15,9
55760,55760,32,2
55761,55761,13,3
55762,55762,10,7
55763,55763,31,4
55764,55764,2,7
55765,55765,35,4
55766,55766,3,9
55767,55767,39,8
55768,55768,28,2
55769,55769,30,5
55770,55770,25,1
55771,55771,45,1
55772,55772,43,4
55773,55773,19,1
55774,55774,14,8
55775,55775,31,9
55776,55776,45,1
55777,55777,38,3
55778,55778,18,8
55779,55779,32,2
55780,55780,35,10
55781,55781,33,3
55782,55782,4,6
55783,55783,16,1
55784,55784,13,2
55785,55785,22,9
55786,55786,43,3
55787,55787,40,8
55788,55788,37,1
55789,55789,13,3
55790,55790,17,1
55791,55791,7,5
55792,55792,27,9
55793,55793,45,9
55794,55794,27,2
55795,55795,38,1
55796,55796,13,10
55797,55797,50,4
55798,55798,46,9
55799,55799,14,3
55800,55800,5,8
55801,55801,12,10
55802,55802,9,8
55803,55803,10,8
55804,55804,16,3
55805,55805,44,6
55806,55806,43,10
55807,55807,12,5
55808,55808,31,2
55809,55809,29,10
55810,55810,50,2
55811,55811,5,5
55812,55812,13,5
55813,55813,17,10
55814,55814,38,1
55815,55815,32,3
55816,55816,41,1
55817,55817,26,7
55818,55818,16,10
55819,55819,9,2
55820,55820,19,9
55821,55821,9,6
55822,55822,12,4
55823,55823,24,8
55824,55824,2,4
55825,55825,47,8
55826,55826,22,8
55827,55827,50,4
55828,55828,19,1
55829,55829,41,4
55830,55830,22,2
55831,55831,44,5
55832,55832,42,4
55833,55833,8,4
55834,55834,1,9
55835,55835,35,2
55836,55836,15,2
55837,55837,19,9
55838,55838,7,4
55839,55839,29,7
55840,55840,34,5
55841,55841,13,9
55842,55842,6,10
55843,55843,3,8
55844,55844,32,1
55845,55845,38,6
55846,55846,37,5
55847,55847,22,2
55848,55848,37,5
55849,55849,13,6
55850,55850,26,9
55851,55851,9,4
55852,55852,20,6
55853,55853,21,9
55854,55854,42,4
55855,55855,45,7
55856,55856,20,5
55857,55857,22,8
55858,55858,32,2
55859,55859,7,2
55860,55860,9,2
55861,55861,38,9
55862,55862,27,4
55863,55863,27,9
55864,55864,22,7
55865,55865,43,2
55866,55866,8,1
55867,55867,10,3
55868,55868,21,8
55869,55869,20,5
55870,55870,8,1
55871,55871,18,1
55872,55872,3,1
55873,55873,37,4
55874,55874,3,4
55875,55875,19,3
55876,55876,35,10
55877,55877,6,9
55878,55878,43,8
55879,55879,31,7
55880,55880,20,9
55881,55881,5,8
55882,55882,36,3
55883,55883,21,5
55884,55884,1,1
55885,55885,28,10
55886,55886,37,1
55887,55887,3,6
55888,55888,20,6
55889,55889,32,8
55890,55890,38,3
55891,55891,12,3
55892,55892,23,1
55893,55893,23,5
55894,55894,26,4
55895,55895,13,3
55896,55896,26,10
55897,55897,27,6
55898,55898,35,2
55899,55899,3,9
55900,55900,4,5
55901,55901,28,10
55902,55902,2,4
55903,55903,36,6
55904,55904,22,8
55905,55905,11,7
55906,55906,14,2
55907,55907,12,2
55908,55908,44,1
55909,55909,43,8
55910,55910,25,8
55911,55911,18,2
55912,55912,45,3
55913,55913,14,6
55914,55914,48,7
55915,55915,17,7
55916,55916,47,8
55917,55917,19,10
55918,55918,39,9
55919,55919,30,4
55920,55920,43,7
55921,55921,42,3
55922,55922,49,4
55923,55923,26,5
55924,55924,25,4
55925,55925,43,2
55926,55926,2,4
55927,55927,9,2
55928,55928,14,3
55929,55929,37,1
55930,55930,3,2
55931,55931,29,9
55932,55932,23,9
55933,55933,20,1
55934,55934,32,3
55935,55935,30,9
55936,55936,43,10
55937,55937,28,3
55938,55938,47,5
55939,55939,25,8
55940,55940,25,10
55941,55941,14,6
55942,55942,2,9
55943,55943,9,5
55944,55944,50,3
55945,55945,11,5
55946,55946,41,7
55947,55947,28,3
55948,55948,37,5
55949,55949,3,2
55950,55950,41,1
55951,55951,2,8
55952,55952,44,3
55953,55953,11,9
55954,55954,7,10
55955,55955,44,5
55956,55956,9,5
55957,55957,3,6
55958,55958,43,2
55959,55959,31,8
55960,55960,7,7
55961,55961,45,1
55962,55962,29,1
55963,55963,30,5
55964,55964,42,7
55965,55965,26,5
55966,55966,33,4
55967,55967,47,3
55968,55968,22,10
55969,55969,44,5
55970,55970,3,3
55971,55971,16,8
55972,55972,17,3
55973,55973,1,5
55974,55974,25,1
55975,55975,4,6
55976,55976,23,8
55977,55977,19,7
55978,55978,36,6
55979,55979,48,7
55980,55980,7,7
55981,55981,21,7
55982,55982,43,8
55983,55983,35,2
55984,55984,22,7
55985,55985,50,6
55986,55986,47,1
55987,55987,43,8
55988,55988,24,6
55989,55989,42,10
55990,55990,30,6
55991,55991,10,8
55992,55992,13,5
55993,55993,12,6
55994,55994,36,8
55995,55995,17,2
55996,55996,45,8
55997,55997,31,6
55998,55998,43,5
55999,55999,3,2
56000,56000,12,7
56001,56001,26,10
56002,56002,44,2
56003,56003,10,3
56004,56004,2,1
56005,56005,8,5
56006,56006,23,10
56007,56007,38,5
56008,56008,31,6
56009,56009,37,7
56010,56010,8,9
56011,56011,4,9
56012,56012,6,8
56013,56013,10,10
56014,56014,33,1
56015,56015,2,8
56016,56016,31,6
56017,56017,20,8
56018,56018,31,4
56019,56019,10,4
56020,56020,45,3
56021,56021,33,10
56022,56022,13,5
56023,56023,37,2
56024,56024,19,8
56025,56025,10,10
56026,56026,43,3
56027,56027,35,4
56028,56028,39,7
56029,56029,32,1
56030,56030,29,4
56031,56031,12,3
56032,56032,8,9
56033,56033,23,8
56034,56034,31,8
56035,56035,11,9
56036,56036,25,10
56037,56037,48,9
56038,56038,17,9
56039,56039,11,2
56040,56040,8,5
56041,56041,49,4
56042,56042,49,6
56043,56043,7,1
56044,56044,40,7
56045,56045,32,1
56046,56046,12,9
56047,56047,5,5
56048,56048,42,9
56049,56049,11,9
56050,56050,8,5
56051,56051,37,1
56052,56052,19,1
56053,56053,41,6
56054,56054,27,10
56055,56055,4,1
56056,56056,17,2
56057,56057,43,6
56058,56058,36,5
56059,56059,38,8
56060,56060,25,3
56061,56061,41,5
56062,56062,14,3
56063,56063,32,6
56064,56064,17,7
56065,56065,22,8
56066,56066,29,5
56067,56067,15,4
56068,56068,21,5
56069,56069,3,10
56070,56070,15,6
56071,56071,15,4
56072,56072,1,8
56073,56073,4,7
56074,56074,14,9
56075,56075,8,4
56076,56076,5,8
56077,56077,49,7
56078,56078,6,8
56079,56079,4,10
56080,56080,31,6
56081,56081,15,10
56082,56082,5,4
56083,56083,35,4
56084,56084,29,10
56085,56085,42,10
56086,56086,33,8
56087,56087,18,4
56088,56088,21,4
56089,56089,15,4
56090,56090,44,7
56091,56091,39,1
56092,56092,38,2
56093,56093,15,7
56094,56094,36,2
56095,56095,36,2
56096,56096,16,2
56097,56097,27,5
56098,56098,1,8
56099,56099,50,7
56100,56100,11,8
56101,56101,18,8
56102,56102,24,6
56103,56103,36,4
56104,56104,29,5
56105,56105,43,1
56106,56106,45,8
56107,56107,18,7
56108,56108,28,10
56109,56109,2,6
56110,56110,7,6
56111,56111,14,6
56112,56112,10,6
56113,56113,47,4
56114,56114,44,4
56115,56115,1,3
56116,56116,49,4
56117,56117,31,8
56118,56118,27,1
56119,56119,14,1
56120,56120,13,1
56121,56121,46,2
56122,56122,9,8
56123,56123,40,4
56124,56124,6,5
56125,56125,48,4
56126,56126,2,8
56127,56127,35,7
56128,56128,21,1
56129,56129,22,8
56130,56130,36,7
56131,56131,20,2
56132,56132,15,2
56133,56133,22,5
56134,56134,12,5
56135,56135,22,1
56136,56136,8,3
56137,56137,19,4
56138,56138,40,7
56139,56139,46,5
56140,56140,21,2
56141,56141,26,2
56142,56142,34,1
56143,56143,7,9
56144,56144,46,3
56145,56145,23,3
56146,56146,39,8
56147,56147,28,2
56148,56148,18,4
56149,56149,19,3
56150,56150,33,5
56151,56151,37,5
56152,56152,27,1
56153,56153,24,6
56154,56154,2,2
56155,56155,40,8
56156,56156,43,9
56157,56157,29,2
56158,56158,19,9
56159,56159,39,6
56160,56160,44,3
56161,56161,3,4
56162,56162,9,10
56163,56163,6,2
56164,56164,40,8
56165,56165,4,2
56166,56166,22,2
56167,56167,25,6
56168,56168,3,7
56169,56169,44,7
56170,56170,38,7
56171,56171,33,10
56172,56172,42,2
56173,56173,48,2
56174,56174,16,8
56175,56175,25,7
56176,56176,19,9
56177,56177,21,7
56178,56178,23,4
56179,56179,2,4
56180,56180,10,4
56181,56181,38,10
56182,56182,25,10
56183,56183,6,9
56184,56184,13,9
56185,56185,47,7
56186,56186,14,3
56187,56187,35,6
56188,56188,22,2
56189,56189,42,7
56190,56190,45,9
56191,56191,22,1
56192,56192,7,6
56193,56193,50,2
56194,56194,41,3
56195,56195,31,8
56196,56196,27,9
56197,56197,34,5
56198,56198,3,2
56199,56199,17,3
56200,56200,15,9
56201,56201,40,2
56202,56202,27,9
56203,56203,6,10
56204,56204,15,10
56205,56205,23,5
56206,56206,2,2
56207,56207,14,1
56208,56208,1,5
56209,56209,2,5
56210,56210,6,5
56211,56211,1,4
56212,56212,25,8
56213,56213,45,4
56214,56214,40,2
56215,56215,32,5
56216,56216,38,1
56217,56217,26,10
56218,56218,24,10
56219,56219,46,4
56220,56220,10,5
56221,56221,44,1
56222,56222,21,3
56223,56223,27,2
56224,56224,16,2
56225,56225,47,3
56226,56226,9,10
56227,56227,20,5
56228,56228,24,2
56229,56229,43,8
56230,56230,38,1
56231,56231,3,2
56232,56232,6,7
56233,56233,22,6
56234,56234,21,3
56235,56235,13,8
56236,56236,28,1
56237,56237,50,2
56238,56238,29,1
56239,56239,30,6
56240,56240,45,8
56241,56241,37,1
56242,56242,9,10
56243,56243,30,4
56244,56244,47,5
56245,56245,6,1
56246,56246,2,3
56247,56247,46,2
56248,56248,23,6
56249,56249,29,7
56250,56250,50,10
56251,56251,48,6
56252,56252,1,9
56253,56253,27,8
56254,56254,42,8
56255,56255,2,6
56256,56256,18,3
56257,56257,24,2
56258,56258,11,7
56259,56259,11,10
56260,56260,43,4
56261,56261,18,9
56262,56262,44,1
56263,56263,46,6
56264,56264,3,8
56265,56265,27,8
56266,56266,11,2
56267,56267,5,3
56268,56268,9,6
56269,56269,43,3
56270,56270,47,6
56271,56271,31,5
56272,56272,14,9
56273,56273,40,10
56274,56274,18,6
56275,56275,3,7
56276,56276,49,8
56277,56277,35,7
56278,56278,50,2
56279,56279,42,4
56280,56280,31,9
56281,56281,30,8
56282,56282,13,4
56283,56283,9,5
56284,56284,7,6
56285,56285,7,9
56286,56286,27,1
56287,56287,12,5
56288,56288,36,9
56289,56289,41,6
56290,56290,9,7
56291,56291,23,9
56292,56292,17,4
56293,56293,18,1
56294,56294,50,1
56295,56295,2,6
56296,56296,21,3
56297,56297,16,6
56298,56298,22,3
56299,56299,8,7
56300,56300,6,8
56301,56301,48,10
56302,56302,32,6
56303,56303,28,8
56304,56304,8,7
56305,56305,37,2
56306,56306,24,5
56307,56307,17,3
56308,56308,1,6
56309,56309,29,9
56310,56310,46,1
56311,56311,21,4
56312,56312,12,7
56313,56313,32,1
56314,56314,26,2
56315,56315,2,5
56316,56316,47,6
56317,56317,25,7
56318,56318,10,4
56319,56319,46,10
56320,56320,8,2
56321,56321,1,5
56322,56322,33,6
56323,56323,30,4
56324,56324,44,10
56325,56325,25,3
56326,56326,14,4
56327,56327,32,1
56328,56328,46,1
56329,56329,25,1
56330,56330,41,2
56331,56331,23,1
56332,56332,44,8
56333,56333,42,10
56334,56334,41,5
56335,56335,49,2
56336,56336,24,9
56337,56337,44,3
56338,56338,27,2
56339,56339,48,3
56340,56340,41,5
56341,56341,16,8
56342,56342,46,4
56343,56343,32,3
56344,56344,7,4
56345,56345,5,2
56346,56346,23,5
56347,56347,13,9
56348,56348,11,6
56349,56349,34,2
56350,56350,16,4
56351,56351,50,7
56352,56352,27,8
56353,56353,24,2
56354,56354,25,5
56355,56355,24,4
56356,56356,34,7
56357,56357,9,1
56358,56358,26,9
56359,56359,26,1
56360,56360,5,6
56361,56361,14,6
56362,56362,36,4
56363,56363,3,8
56364,56364,28,8
56365,56365,2,7
56366,56366,47,5
56367,56367,23,4
56368,56368,41,9
56369,56369,40,7
56370,56370,24,6
56371,56371,18,6
56372,56372,12,5
56373,56373,17,8
56374,56374,28,2
56375,56375,15,2
56376,56376,38,4
56377,56377,2,6
56378,56378,45,1
56379,56379,8,9
56380,56380,6,6
56381,56381,25,6
56382,56382,12,6
56383,56383,18,10
56384,56384,22,3
56385,56385,2,10
56386,56386,2,8
56387,56387,17,10
56388,56388,14,9
56389,56389,35,9
56390,56390,35,8
56391,56391,31,5
56392,56392,47,3
56393,56393,16,10
56394,56394,37,4
56395,56395,30,5
56396,56396,19,1
56397,56397,16,9
56398,56398,38,10
56399,56399,41,6
56400,56400,23,8
56401,56401,44,2
56402,56402,6,8
56403,56403,17,1
56404,56404,3,4
56405,56405,16,3
56406,56406,18,1
56407,56407,27,2
56408,56408,13,3
56409,56409,17,10
56410,56410,8,6
56411,56411,20,6
56412,56412,12,8
56413,56413,32,4
56414,56414,31,2
56415,56415,47,9
56416,56416,26,7
56417,56417,16,4
56418,56418,7,8
56419,56419,36,2
56420,56420,7,7
56421,56421,35,7
56422,56422,2,2
56423,56423,38,5
56424,56424,40,5
56425,56425,16,8
56426,56426,12,1
56427,56427,4,7
56428,56428,33,2
56429,56429,18,8
56430,56430,21,3
56431,56431,10,3
56432,56432,49,8
56433,56433,46,7
56434,56434,37,6
56435,56435,32,4
56436,56436,40,2
56437,56437,9,6
56438,56438,40,9
56439,56439,4,6
56440,56440,47,10
56441,56441,40,9
56442,56442,30,8
56443,56443,17,2
56444,56444,10,3
56445,56445,31,2
56446,56446,30,5
56447,56447,12,10
56448,56448,24,1
56449,56449,38,1
56450,56450,17,2
56451,56451,20,5
56452,56452,4,8
56453,56453,25,10
56454,56454,13,7
56455,56455,27,10
56456,56456,40,2
56457,56457,41,9
56458,56458,11,6
56459,56459,46,2
56460,56460,36,4
56461,56461,7,9
56462,56462,44,1
56463,56463,23,2
56464,56464,10,3
56465,56465,18,4
56466,56466,17,3
56467,56467,41,9
56468,56468,9,4
56469,56469,23,9
56470,56470,28,4
56471,56471,23,5
56472,56472,41,2
56473,56473,13,10
56474,56474,33,8
56475,56475,26,5
56476,56476,31,6
56477,56477,30,8
56478,56478,13,9
56479,56479,32,5
56480,56480,33,2
56481,56481,49,10
56482,56482,37,3
56483,56483,13,2
56484,56484,12,4
56485,56485,39,10
56486,56486,20,2
56487,56487,37,3
56488,56488,16,2
56489,56489,25,4
56490,56490,30,6
56491,56491,6,8
56492,56492,13,1
56493,56493,23,9
56494,56494,3,8
56495,56495,8,4
56496,56496,41,4
56497,56497,39,3
56498,56498,19,3
56499,56499,22,2
56500,56500,46,10
56501,56501,36,6
56502,56502,46,3
56503,56503,34,7
56504,56504,50,1
56505,56505,33,2
56506,56506,37,3
56507,56507,14,6
56508,56508,18,4
56509,56509,22,8
56510,56510,28,4
56511,56511,15,6
56512,56512,44,5
56513,56513,33,5
56514,56514,11,4
56515,56515,29,9
56516,56516,14,10
56517,56517,44,2
56518,56518,6,6
56519,56519,30,3
56520,56520,24,2
56521,56521,39,7
56522,56522,18,6
56523,56523,4,10
56524,56524,32,6
56525,56525,3,5
56526,56526,47,10
56527,56527,18,9
56528,56528,14,1
56529,56529,48,4
56530,56530,43,10
56531,56531,30,1
56532,56532,29,3
56533,56533,7,10
56534,56534,37,3
56535,56535,15,4
56536,56536,13,5
56537,56537,8,9
56538,56538,32,5
56539,56539,36,9
56540,56540,23,7
56541,56541,49,6
56542,56542,5,2
56543,56543,50,5
56544,56544,38,9
56545,56545,37,9
56546,56546,30,10
56547,56547,13,10
56548,56548,12,7
56549,56549,28,9
56550,56550,33,2
56551,56551,41,7
56552,56552,11,4
56553,56553,45,5
56554,56554,12,2
56555,56555,23,9
56556,56556,20,10
56557,56557,10,1
56558,56558,2,10
56559,56559,2,1
56560,56560,20,9
56561,56561,12,4
56562,56562,13,10
56563,56563,42,3
56564,56564,35,4
56565,56565,28,9
56566,56566,26,5
56567,56567,1,9
56568,56568,12,4
56569,56569,25,3
56570,56570,32,4
56571,56571,12,6
56572,56572,14,9
56573,56573,39,5
56574,56574,26,5
56575,56575,47,10
56576,56576,37,1
56577,56577,36,3
56578,56578,13,8
56579,56579,28,5
56580,56580,16,6
56581,56581,15,10
56582,56582,16,6
56583,56583,3,7
56584,56584,4,7
56585,56585,25,9
56586,56586,6,6
56587,56587,18,7
56588,56588,9,3
56589,56589,46,2
56590,56590,8,3
56591,56591,4,7
56592,56592,17,10
56593,56593,40,2
56594,56594,13,8
56595,56595,47,1
56596,56596,9,2
56597,56597,41,1
56598,56598,31,8
56599,56599,6,1
56600,56600,37,6
56601,56601,43,7
56602,56602,14,5
56603,56603,14,3
56604,56604,3,5
56605,56605,40,2
56606,56606,42,4
56607,56607,27,8
56608,56608,50,5
56609,56609,18,3
56610,56610,26,6
56611,56611,36,2
56612,56612,37,6
56613,56613,6,5
56614,56614,39,4
56615,56615,3,10
56616,56616,43,10
56617,56617,9,7
56618,56618,19,3
56619,56619,49,8
56620,56620,11,1
56621,56621,24,10
56622,56622,8,10
56623,56623,15,6
56624,56624,19,6
56625,56625,13,9
56626,56626,12,3
56627,56627,45,3
56628,56628,8,4
56629,56629,26,1
56630,56630,5,4
56631,56631,7,4
56632,56632,47,8
56633,56633,3,6
56634,56634,16,4
56635,56635,18,10
56636,56636,24,8
56637,56637,39,10
56638,56638,34,6
56639,56639,30,9
56640,56640,3,4
56641,56641,27,8
56642,56642,36,4
56643,56643,20,9
56644,56644,13,5
56645,56645,41,7
56646,56646,32,10
56647,56647,15,8
56648,56648,24,7
56649,56649,10,2
56650,56650,18,10
56651,56651,41,5
56652,56652,12,7
56653,56653,14,8
56654,56654,16,8
56655,56655,48,3
56656,56656,40,7
56657,56657,44,3
56658,56658,28,3
56659,56659,32,6
56660,56660,48,8
56661,56661,39,2
56662,56662,49,10
56663,56663,49,5
56664,56664,15,8
56665,56665,22,1
56666,56666,35,7
56667,56667,10,6
56668,56668,1,5
56669,56669,21,10
56670,56670,44,8
56671,56671,26,8
56672,56672,26,7
56673,56673,37,6
56674,56674,18,6
56675,56675,48,1
56676,56676,3,7
56677,56677,13,3
56678,56678,23,8
56679,56679,26,5
56680,56680,14,7
56681,56681,37,10
56682,56682,11,3
56683,56683,3,6
56684,56684,24,5
56685,56685,14,2
56686,56686,34,2
56687,56687,38,2
56688,56688,47,6
56689,56689,49,8
56690,56690,46,2
56691,56691,29,8
56692,56692,44,10
